0.000000e+00 -2.944861e-02 
5.000000e-02 1.079417e+01 
1.000000e-01 2.061535e+01 
1.500000e-01 2.923449e+01 
2.000000e-01 3.644472e+01 
2.500000e-01 4.206548e+01 
3.000000e-01 4.598323e+01 
3.500000e-01 4.824358e+01 
4.000000e-01 4.923377e+01 
4.500000e-01 4.959353e+01 
5.000000e-01 4.973696e+01 
5.500000e-01 4.981042e+01 
6.000000e-01 4.985773e+01 
6.500000e-01 4.989335e+01 
7.000000e-01 4.992290e+01 
7.500000e-01 4.994894e+01 
8.000000e-01 4.997275e+01 
8.500000e-01 4.999503e+01 
9.000000e-01 5.001620e+01 
9.500000e-01 5.003651e+01 
1.000000e+00 5.005615e+01 
1.050000e+00 5.007522e+01 
1.100000e+00 5.009380e+01 
1.150000e+00 5.011197e+01 
1.200000e+00 5.012975e+01 
1.250000e+00 5.014719e+01 
1.300000e+00 5.016432e+01 
