1.300000e+00 -9.481657e-05 
1.250000e+00 2.599362e+01 
1.200000e+00 4.114679e+01 
1.150000e+00 4.731640e+01 
1.100000e+00 4.900184e+01 
1.050000e+00 4.948966e+01 
1.000000e+00 4.969453e+01 
9.500000e-01 4.981228e+01 
9.000000e-01 4.989289e+01 
8.500000e-01 4.994952e+01 
8.000000e-01 4.998406e+01 
7.500000e-01 4.999635e+01 
7.000000e-01 4.999848e+01 
6.500000e-01 4.999997e+01 
6.000000e-01 5.000051e+01 
5.500000e-01 5.000094e+01 
5.000000e-01 5.000132e+01 
4.500000e-01 5.000167e+01 
4.000000e-01 5.000201e+01 
3.500000e-01 5.000233e+01 
3.000000e-01 5.000264e+01 
2.500000e-01 5.000295e+01 
2.000000e-01 5.000325e+01 
1.500000e-01 5.000354e+01 
1.000000e-01 5.000383e+01 
5.000000e-02 5.000412e+01 
-4.440892e-16 5.000440e+01 
