0.000000e+00 -3.186413e-03 
5.000000e-02 1.842035e+01 
1.000000e-01 3.213421e+01 
1.500000e-01 4.128917e+01 
2.000000e-01 4.633013e+01 
2.500000e-01 4.843194e+01 
3.000000e-01 4.917774e+01 
3.500000e-01 4.948142e+01 
4.000000e-01 4.964188e+01 
4.500000e-01 4.974742e+01 
5.000000e-01 4.982793e+01 
5.500000e-01 4.989532e+01 
6.000000e-01 4.995503e+01 
6.500000e-01 5.000983e+01 
7.000000e-01 5.006125e+01 
7.500000e-01 5.011020e+01 
8.000000e-01 5.015726e+01 
8.500000e-01 5.020280e+01 
9.000000e-01 5.024707e+01 
9.500000e-01 5.029027e+01 
1.000000e+00 5.033251e+01 
1.050000e+00 5.037391e+01 
1.100000e+00 5.041455e+01 
1.150000e+00 5.045447e+01 
1.200000e+00 5.049374e+01 
1.250000e+00 5.053240e+01 
1.300000e+00 5.057048e+01 
