-0.000000e+00 -3.992436e-13 
5.000000e-02 7.584555e-06 
1.000000e-01 9.645230e-06 
1.500000e-01 1.116893e-05 
2.000000e-01 1.275439e-05 
2.500000e-01 1.449241e-05 
3.000000e-01 1.642279e-05 
3.500000e-01 1.857670e-05 
4.000000e-01 2.098443e-05 
4.500000e-01 2.367779e-05 
5.000000e-01 2.669116e-05 
5.500000e-01 3.006212e-05 
6.000000e-01 3.383195e-05 
6.500000e-01 3.804611e-05 
7.000000e-01 4.275470e-05 
7.500000e-01 4.801291e-05 
8.000000e-01 5.388160e-05 
8.500000e-01 6.042777e-05 
9.000000e-01 6.772522e-05 
9.500000e-01 7.585515e-05 
1.000000e+00 8.490699e-05 
1.050000e+00 9.497912e-05 
1.100000e+00 1.061800e-04 
1.150000e+00 1.186290e-04 
1.200000e+00 1.324585e-04 
1.250000e+00 1.478152e-04 
1.300000e+00 1.648639e-04 

-0.000000e+00 -2.204351e-12 
5.000000e-02 9.918748e-05 
1.000000e-01 1.257153e-04 
1.500000e-01 1.440928e-04 
2.000000e-01 1.627125e-04 
2.500000e-01 1.827559e-04 
3.000000e-01 2.046626e-04 
3.500000e-01 2.287335e-04 
4.000000e-01 2.552388e-04 
4.500000e-01 2.844488e-04 
5.000000e-01 3.166458e-04 
5.500000e-01 3.521301e-04 
6.000000e-01 3.912236e-04 
6.500000e-01 4.342724e-04 
7.000000e-01 4.816497e-04 
7.500000e-01 5.337569e-04 
8.000000e-01 5.910261e-04 
8.500000e-01 6.539214e-04 
9.000000e-01 7.229409e-04 
9.500000e-01 7.986180e-04 
1.000000e+00 8.815233e-04 
1.050000e+00 9.722660e-04 
1.100000e+00 1.071497e-03 
1.150000e+00 1.179910e-03 
1.200000e+00 1.298249e-03 
1.250000e+00 1.427311e-03 
1.300000e+00 1.567963e-03 

-0.000000e+00 -6.873263e-12 
5.000000e-02 8.950967e-04 
1.000000e-01 1.186999e-03 
1.500000e-01 1.352947e-03 
2.000000e-01 1.508550e-03 
2.500000e-01 1.670130e-03 
3.000000e-01 1.842018e-03 
3.500000e-01 2.026298e-03 
4.000000e-01 2.224406e-03 
4.500000e-01 2.437536e-03 
5.000000e-01 2.666783e-03 
5.500000e-01 2.913191e-03 
6.000000e-01 3.177781e-03 
6.500000e-01 3.461555e-03 
7.000000e-01 3.765508e-03 
7.500000e-01 4.090622e-03 
8.000000e-01 4.437868e-03 
8.500000e-01 4.808203e-03 
9.000000e-01 5.202567e-03 
9.500000e-01 5.621884e-03 
1.000000e+00 6.067056e-03 
1.050000e+00 6.538968e-03 
1.100000e+00 7.038486e-03 
1.150000e+00 7.566464e-03 
1.200000e+00 8.123754e-03 
1.250000e+00 8.711227e-03 
1.300000e+00 9.329805e-03 

-0.000000e+00 -1.694211e-11 
5.000000e-02 4.262253e-03 
1.000000e-01 6.574897e-03 
1.500000e-01 7.715279e-03 
2.000000e-01 8.498730e-03 
2.500000e-01 9.210101e-03 
3.000000e-01 9.914854e-03 
3.500000e-01 1.063229e-02 
4.000000e-01 1.137022e-02 
4.500000e-01 1.213255e-02 
5.000000e-01 1.292161e-02 
5.500000e-01 1.373890e-02 
6.000000e-01 1.458547e-02 
6.500000e-01 1.546210e-02 
7.000000e-01 1.636938e-02 
7.500000e-01 1.730777e-02 
8.000000e-01 1.827764e-02 
8.500000e-01 1.927927e-02 
9.000000e-01 2.031288e-02 
9.500000e-01 2.137866e-02 
1.000000e+00 2.247674e-02 
1.050000e+00 2.360723e-02 
1.100000e+00 2.477021e-02 
1.150000e+00 2.596580e-02 
1.200000e+00 2.719412e-02 
1.250000e+00 2.845535e-02 
1.300000e+00 2.974979e-02 

