0.000000e+00 -6.264859e-02 
5.000000e-02 2.489808e+01 
1.000000e-01 4.009925e+01 
1.500000e-01 4.680777e+01 
2.000000e-01 4.878335e+01 
2.500000e-01 4.935342e+01 
3.000000e-01 4.958413e+01 
3.500000e-01 4.971276e+01 
4.000000e-01 4.980110e+01 
4.500000e-01 4.986876e+01 
5.000000e-01 4.992146e+01 
5.500000e-01 4.995845e+01 
6.000000e-01 4.997601e+01 
6.500000e-01 4.998041e+01 
7.000000e-01 4.998148e+01 
7.500000e-01 4.998209e+01 
8.000000e-01 4.998246e+01 
8.500000e-01 4.998277e+01 
9.000000e-01 4.998304e+01 
9.500000e-01 4.998330e+01 
1.000000e+00 4.998354e+01 
1.050000e+00 4.998378e+01 
1.100000e+00 4.998401e+01 
1.150000e+00 4.998423e+01 
1.200000e+00 4.998445e+01 
1.250000e+00 4.998467e+01 
1.300000e+00 4.998488e+01 
