5.000000e-02 6.379724e+06 5.000000e-02 1.482500e+07 5.000000e-02 2.721582e+07 5.000000e-02 6.532130e+07 5.000000e-02 1.453523e+08 5.000000e-02 3.234213e+08 5.000000e-02 8.256091e+08 5.000000e-02 2.379425e+09 5.000000e-02 1.029011e+10 5.000000e-02 2.486146e+11 
1.000000e-01 2.474951e+07 1.000000e-01 5.751220e+07 1.000000e-01 1.055814e+08 1.000000e-01 2.534068e+08 1.000000e-01 5.638285e+08 1.000000e-01 1.254075e+09 1.000000e-01 3.196872e+09 1.000000e-01 9.175664e+09 1.000000e-01 3.909863e+10 1.000000e-01 8.477928e+11 
1.500000e-01 9.052004e+07 1.500000e-01 2.103440e+08 1.500000e-01 3.861448e+08 1.500000e-01 9.267425e+08 1.500000e-01 2.061590e+09 1.500000e-01 4.582125e+09 1.500000e-01 1.165253e+10 1.500000e-01 3.321337e+10 1.500000e-01 1.381238e+11 1.500000e-01 2.551054e+12 
2.000000e-01 3.030081e+08 2.000000e-01 7.040324e+08 2.000000e-01 1.292312e+09 2.000000e-01 3.100834e+09 2.000000e-01 6.894682e+09 2.000000e-01 1.530447e+10 2.000000e-01 3.876949e+10 2.000000e-01 1.093444e+11 2.000000e-01 4.389619e+11 2.000000e-01 6.525951e+12 
2.500000e-01 9.083464e+08 2.500000e-01 2.109631e+09 2.500000e-01 3.870858e+09 2.500000e-01 9.280496e+09 2.500000e-01 2.060971e+10 2.500000e-01 4.563768e+10 2.500000e-01 1.149141e+11 2.500000e-01 3.193067e+11 2.500000e-01 1.222650e+12 2.500000e-01 1.293103e+13 
3.000000e-01 2.407326e+09 3.000000e-01 5.583739e+09 3.000000e-01 1.023296e+10 3.000000e-01 2.447714e+10 3.000000e-01 5.418688e+10 3.000000e-01 1.193693e+11 3.000000e-01 2.972364e+11 3.000000e-01 8.053165e+11 3.000000e-01 2.845010e+12 3.000000e-01 1.625902e+13 
3.500000e-01 5.131614e+09 3.500000e-01 1.186324e+10 3.500000e-01 2.167588e+10 3.500000e-01 5.156090e+10 3.500000e-01 1.133166e+11 3.500000e-01 2.467543e+11 3.500000e-01 5.997548e+11 3.500000e-01 1.540345e+12 3.500000e-01 4.633773e+12 3.500000e-01 1.432499e+13 
4.000000e-01 7.342825e+09 4.000000e-01 1.688198e+10 4.000000e-01 3.069381e+10 4.000000e-01 7.235272e+10 4.000000e-01 1.571901e+11 4.000000e-01 3.364129e+11 4.000000e-01 7.907690e+11 4.000000e-01 1.901704e+12 4.000000e-01 4.920810e+12 4.000000e-01 1.202974e+13 
4.500000e-01 8.246639e+09 4.500000e-01 1.886640e+10 4.500000e-01 3.414340e+10 4.500000e-01 7.977829e+10 4.500000e-01 1.714013e+11 4.500000e-01 3.612043e+11 4.500000e-01 8.275239e+11 4.500000e-01 1.910651e+12 4.500000e-01 4.613853e+12 4.500000e-01 9.962874e+12 
5.000000e-01 8.931975e+09 5.000000e-01 2.035365e+10 5.000000e-01 3.669166e+10 5.000000e-01 8.506670e+10 5.000000e-01 1.808938e+11 5.000000e-01 3.757112e+11 5.000000e-01 8.402155e+11 5.000000e-01 1.867682e+12 5.000000e-01 4.219331e+12 5.000000e-01 8.092905e+12 
5.500000e-01 9.193225e+09 5.500000e-01 2.087251e+10 5.500000e-01 3.748909e+10 5.500000e-01 8.626902e+10 5.500000e-01 1.816244e+11 5.500000e-01 3.718574e+11 5.500000e-01 8.118262e+11 5.500000e-01 1.738188e+12 5.500000e-01 3.692201e+12 5.500000e-01 6.569764e+12 
6.000000e-01 8.983342e+09 6.000000e-01 2.032466e+10 6.000000e-01 3.637668e+10 6.000000e-01 8.311253e+10 6.000000e-01 1.733225e+11 6.000000e-01 3.501346e+11 6.000000e-01 7.479252e+11 6.000000e-01 1.550940e+12 6.000000e-01 3.145161e+12 6.000000e-01 5.405188e+12 
6.500000e-01 8.519247e+09 6.500000e-01 1.921083e+10 6.500000e-01 3.426897e+10 6.500000e-01 7.777282e+10 6.500000e-01 1.607632e+11 6.500000e-01 3.208408e+11 6.500000e-01 6.724485e+11 6.500000e-01 1.358504e+12 6.500000e-01 2.665355e+12 6.500000e-01 4.530125e+12 
7.000000e-01 7.976724e+09 7.000000e-01 1.793175e+10 7.000000e-01 3.188834e+10 7.000000e-01 7.192161e+10 7.000000e-01 1.474745e+11 7.000000e-01 2.911332e+11 7.000000e-01 6.002278e+11 7.000000e-01 1.187074e+12 7.000000e-01 2.274291e+12 7.000000e-01 3.867639e+12 
7.500000e-01 7.440509e+09 7.500000e-01 1.667826e+10 7.500000e-01 2.957442e+10 7.500000e-01 6.632311e+10 7.500000e-01 1.350030e+11 7.500000e-01 2.639366e+11 7.500000e-01 5.364561e+11 7.500000e-01 1.042539e+12 7.500000e-01 1.962665e+12 7.500000e-01 3.356940e+12 
8.000000e-01 6.940342e+09 8.000000e-01 1.551578e+10 8.000000e-01 2.744063e+10 8.000000e-01 6.121758e+10 8.000000e-01 1.237881e+11 8.000000e-01 2.399271e+11 8.000000e-01 4.816641e+11 8.000000e-01 9.225662e+11 8.000000e-01 1.714049e+12 8.000000e-01 2.954876e+12 
8.500000e-01 6.482052e+09 8.500000e-01 1.445572e+10 8.500000e-01 2.550404e+10 8.500000e-01 5.662711e+10 8.500000e-01 1.138237e+11 8.500000e-01 2.189250e+11 8.500000e-01 4.348132e+11 8.500000e-01 8.228282e+11 8.500000e-01 1.513515e+12 8.500000e-01 2.631781e+12 
9.000000e-01 6.063149e+09 9.000000e-01 1.349102e+10 9.000000e-01 2.374932e+10 9.000000e-01 5.250328e+10 9.000000e-01 1.049687e+11 9.000000e-01 2.005224e+11 9.000000e-01 3.945817e+11 9.000000e-01 7.392283e+11 9.000000e-01 1.349470e+12 9.000000e-01 2.367277e+12 
9.500000e-01 5.679146e+09 9.500000e-01 1.261039e+10 9.500000e-01 2.215413e+10 9.500000e-01 4.878470e+10 9.500000e-01 9.706470e+10 9.500000e-01 1.843097e+11 9.500000e-01 3.597824e+11 9.500000e-01 6.684414e+11 9.500000e-01 1.213357e+12 9.500000e-01 2.147179e+12 
1.000000e+00 5.325707e+09 1.000000e+00 1.180310e+10 1.000000e+00 2.069757e+10 1.000000e+00 4.541546e+10 1.000000e+00 8.997181e+10 1.000000e+00 1.699374e+11 1.000000e+00 3.294484e+11 1.000000e+00 6.078985e+11 1.000000e+00 1.098931e+12 1.000000e+00 1.961424e+12 
1.050000e+00 4.999178e+09 1.050000e+00 1.106015e+10 1.050000e+00 1.936214e+10 1.050000e+00 4.234902e+10 1.050000e+00 8.357465e+10 1.050000e+00 1.571217e+11 1.050000e+00 3.028147e+11 1.050000e+00 5.556364e+11 1.050000e+00 1.001602e+12 1.050000e+00 1.802721e+12 
1.100000e+00 4.696590e+09 1.100000e+00 1.037418e+10 1.100000e+00 1.813353e+10 1.100000e+00 3.954741e+10 1.100000e+00 7.777954e+10 1.100000e+00 1.456347e+11 1.100000e+00 2.792778e+11 1.100000e+00 5.101478e+11 1.100000e+00 9.179535e+11 1.100000e+00 1.665675e+12 
1.150000e+00 4.415518e+09 1.150000e+00 9.739184e+09 1.150000e+00 1.700006e+10 1.150000e+00 3.697952e+10 1.150000e+00 7.250998e+10 1.150000e+00 1.352916e+11 1.150000e+00 2.583576e+11 1.150000e+00 4.702622e+11 1.150000e+00 8.454020e+11 1.150000e+00 1.546220e+12 
1.200000e+00 4.153941e+09 1.200000e+00 9.150145e+09 1.200000e+00 1.595193e+10 1.200000e+00 3.461945e+10 1.200000e+00 6.770266e+10 1.200000e+00 1.259412e+11 1.200000e+00 2.396673e+11 1.200000e+00 4.350582e+11 1.200000e+00 7.819619e+11 1.200000e+00 1.441235e+12 
1.250000e+00 3.910138e+09 1.250000e+00 8.602791e+09 1.250000e+00 1.498086e+10 1.250000e+00 3.244528e+10 1.250000e+00 6.330439e+10 1.250000e+00 1.174578e+11 1.250000e+00 2.228918e+11 1.250000e+00 4.038017e+11 1.250000e+00 7.260846e+11 1.250000e+00 1.348287e+12 
1.300000e+00 3.682602e+09 1.300000e+00 8.093401e+09 1.300000e+00 1.407962e+10 1.300000e+00 3.043813e+10 1.300000e+00 5.926985e+10 1.300000e+00 1.097359e+11 1.300000e+00 2.077711e+11 1.300000e+00 3.759001e+11 1.300000e+00 6.765455e+11 1.300000e+00 1.265452e+12 
