0.000000e+00 -8.945659e-03 
5.000000e-02 2.197319e+01 
1.000000e-01 3.685671e+01 
1.500000e-01 4.515198e+01 
2.000000e-01 4.850101e+01 
2.500000e-01 4.952468e+01 
3.000000e-01 4.981791e+01 
3.500000e-01 4.988822e+01 
4.000000e-01 4.991501e+01 
4.500000e-01 4.993524e+01 
5.000000e-01 4.995328e+01 
5.500000e-01 4.997000e+01 
6.000000e-01 4.998573e+01 
6.500000e-01 5.000066e+01 
7.000000e-01 5.001487e+01 
7.500000e-01 5.002845e+01 
8.000000e-01 5.004144e+01 
8.500000e-01 5.005392e+01 
9.000000e-01 5.006592e+01 
9.500000e-01 5.007748e+01 
1.000000e+00 5.008867e+01 
1.050000e+00 5.009953e+01 
1.100000e+00 5.011011e+01 
1.150000e+00 5.012050e+01 
1.200000e+00 5.013077e+01 
1.250000e+00 5.014104e+01 
1.300000e+00 5.015145e+01 
