0.000000e+00 4.853621e+01 
1.000000e-01 4.852803e+01 
2.000000e-01 4.851981e+01 
3.000000e-01 4.851156e+01 
4.000000e-01 4.850327e+01 
5.000000e-01 4.849492e+01 
6.000000e-01 4.848652e+01 
7.000000e-01 4.847807e+01 
8.000000e-01 4.846957e+01 
9.000000e-01 4.846102e+01 
1.000000e+00 4.845241e+01 
1.100000e+00 4.844375e+01 
1.200000e+00 4.843504e+01 
1.300000e+00 4.842627e+01 
1.400000e+00 4.841744e+01 
1.500000e+00 4.840856e+01 
1.600000e+00 4.839962e+01 
1.700000e+00 4.839063e+01 
1.800000e+00 4.838158e+01 
1.900000e+00 4.837247e+01 
2.000000e+00 4.836331e+01 
2.100000e+00 4.835408e+01 
2.200000e+00 4.834480e+01 
2.300000e+00 4.833545e+01 
2.400000e+00 4.832605e+01 
2.500000e+00 4.831658e+01 
2.600000e+00 4.830705e+01 
2.700000e+00 4.829746e+01 
2.800000e+00 4.828781e+01 
2.900000e+00 4.827810e+01 
3.000000e+00 4.826832e+01 
3.100000e+00 4.825847e+01 
3.200000e+00 4.824856e+01 
3.300000e+00 4.823859e+01 
3.400000e+00 4.822855e+01 
3.500000e+00 4.821844e+01 
3.600000e+00 4.820826e+01 
3.700000e+00 4.819798e+01 
3.800000e+00 4.818737e+01 
3.900000e+00 4.817375e+01 
4.000000e+00 4.808356e+01 
4.100000e+00 4.481977e+01 
4.200000e+00 -5.731468e+01 
4.300000e+00 -5.410595e+02 
4.400000e+00 -9.444340e+02 
4.500000e+00 -1.012511e+03 
4.600000e+00 -1.013519e+03 
4.700000e+00 -1.013564e+03 
4.800000e+00 -1.013562e+03 
4.900000e+00 -1.013562e+03 
5.000000e+00 -1.013562e+03 
