1.300000e+00 -8.871324e-05 
1.250000e+00 1.976500e+01 
1.200000e+00 3.406710e+01 
1.150000e+00 4.303629e+01 
1.100000e+00 4.739083e+01 
1.050000e+00 4.893903e+01 
1.000000e+00 4.945446e+01 
9.500000e-01 4.967068e+01 
9.000000e-01 4.978965e+01 
8.500000e-01 4.986878e+01 
8.000000e-01 4.992633e+01 
7.500000e-01 4.996729e+01 
7.000000e-01 4.999240e+01 
6.500000e-01 5.000220e+01 
6.000000e-01 5.000441e+01 
5.500000e-01 5.000558e+01 
5.000000e-01 5.000609e+01 
4.500000e-01 5.000649e+01 
4.000000e-01 5.000683e+01 
3.500000e-01 5.000714e+01 
3.000000e-01 5.000743e+01 
2.500000e-01 5.000771e+01 
2.000000e-01 5.000799e+01 
1.500000e-01 5.000825e+01 
1.000000e-01 5.000851e+01 
5.000000e-02 5.000877e+01 
-4.440892e-16 5.000902e+01 
